label,signer_number,video_url,sign_url,signer_order
Simplificar ,1,https://libras.cin.ufpe.br/storage/videos/20201229022207_5feb65bfdcb20.mp4,https://libras.cin.ufpe.br/sign/327,213
Simplificar ,3,https://libras.cin.ufpe.br/storage/videos/20210623100329_60d3d9e153f21.mp4,https://libras.cin.ufpe.br/sign/327,213
Sino ,3,https://libras.cin.ufpe.br/storage/videos/20210329044750_60622ee6b1616.mp4,https://libras.cin.ufpe.br/sign/1520,312
Sino ,1,https://libras.cin.ufpe.br/storage/videos/20210505113116_6092ac34e87c7.mp4,https://libras.cin.ufpe.br/sign/1520,312
Sino ,2,https://libras.cin.ufpe.br/storage/videos/20210610044239_60c26b2f3958e.mp4,https://libras.cin.ufpe.br/sign/1520,312
Sistema ,3,https://libras.cin.ufpe.br/storage/videos/20210128040613_60130b25cf5d0.mp4,https://libras.cin.ufpe.br/sign/1178,312
Sistema ,1,https://libras.cin.ufpe.br/storage/videos/20210501075136_608d32b8a846a.mp4,https://libras.cin.ufpe.br/sign/1178,312
Sistema ,2,https://libras.cin.ufpe.br/storage/videos/20210610044327_60c26b5f5ef3b.mp4,https://libras.cin.ufpe.br/sign/1178,312
Situação ,1,https://libras.cin.ufpe.br/storage/videos/20210116122255_600304cfc1554.mp4,https://libras.cin.ufpe.br/sign/511,123
Situação ,2,https://libras.cin.ufpe.br/storage/videos/20210116122255_600304cfcc97c.mp4,https://libras.cin.ufpe.br/sign/511,123
Situação ,3,https://libras.cin.ufpe.br/storage/videos/20210808033639_611024370f6cc.mp4,https://libras.cin.ufpe.br/sign/511,123
Sobrancelha ,1,https://libras.cin.ufpe.br/storage/videos/20210117054712_6004a25060cce.mp4,https://libras.cin.ufpe.br/sign/618,123
Sobrancelha ,2,https://libras.cin.ufpe.br/storage/videos/20210117054712_6004a2506d9cc.mp4,https://libras.cin.ufpe.br/sign/618,123
Sobrancelha ,3,https://libras.cin.ufpe.br/storage/videos/20210402075845_6067a1a5cbc1c.mp4,https://libras.cin.ufpe.br/sign/618,123
Sobre ,3,https://libras.cin.ufpe.br/storage/videos/20210128063901_60132ef57bbca.mp4,https://libras.cin.ufpe.br/sign/1302,312
Sobre ,1,https://libras.cin.ufpe.br/storage/videos/20210505041151_6092edf75d3f4.mp4,https://libras.cin.ufpe.br/sign/1302,312
Sobre ,2,https://libras.cin.ufpe.br/storage/videos/20210610044348_60c26b74b46a4.mp4,https://libras.cin.ufpe.br/sign/1302,312
Sobrinha ,1,https://libras.cin.ufpe.br/storage/videos/20210126080414_60109fee324e5.mp4,https://libras.cin.ufpe.br/sign/944,132
Sobrinha ,3,https://libras.cin.ufpe.br/storage/videos/20210127052908_6011cd140de0b.mp4,https://libras.cin.ufpe.br/sign/944,132
Sobrinha ,2,https://libras.cin.ufpe.br/storage/videos/20210610044405_60c26b85e1e08.mp4,https://libras.cin.ufpe.br/sign/944,132
Sobrinho ,3,https://libras.cin.ufpe.br/storage/videos/20210127053015_6011cd5769c9b.mp4,https://libras.cin.ufpe.br/sign/989,312
Sobrinho ,1,https://libras.cin.ufpe.br/storage/videos/20210505041159_6092edffca5f2.mp4,https://libras.cin.ufpe.br/sign/989,312
Sobrinho ,2,https://libras.cin.ufpe.br/storage/videos/20210610045404_60c26ddc1fbbd.mp4,https://libras.cin.ufpe.br/sign/989,312
Sociedade ,1,https://libras.cin.ufpe.br/storage/videos/20210117054747_6004a273374fa.mp4,https://libras.cin.ufpe.br/sign/619,123
Sociedade ,2,https://libras.cin.ufpe.br/storage/videos/20210117054747_6004a273441c6.mp4,https://libras.cin.ufpe.br/sign/619,123
Sociedade ,3,https://libras.cin.ufpe.br/storage/videos/20210402093529_6067b8515dc12.mp4,https://libras.cin.ufpe.br/sign/619,123
Soco ,2,https://libras.cin.ufpe.br/storage/videos/20210123124455_600c447716be4.mp4,https://libras.cin.ufpe.br/sign/693,213
Soco ,1,https://libras.cin.ufpe.br/storage/videos/20210124085719_600e095f06efe.mp4,https://libras.cin.ufpe.br/sign/693,213
Soco ,3,https://libras.cin.ufpe.br/storage/videos/20210402104934_6067c9ae901a4.mp4,https://libras.cin.ufpe.br/sign/693,213
Sofrer ,3,https://libras.cin.ufpe.br/storage/videos/20210127053340_6011ce24820ab.mp4,https://libras.cin.ufpe.br/sign/992,312
Sofrer ,1,https://libras.cin.ufpe.br/storage/videos/20210129122621_6013805d5cca7.mp4,https://libras.cin.ufpe.br/sign/992,312
Sofrer ,2,https://libras.cin.ufpe.br/storage/videos/20210621043215_60d0e93fd6423.mp4,https://libras.cin.ufpe.br/sign/992,312
Sol ,1,https://libras.cin.ufpe.br/storage/videos/20210123055839_600c8dffe1740.mp4,https://libras.cin.ufpe.br/sign/714,132
Sol ,3,https://libras.cin.ufpe.br/storage/videos/20210128040643_60130b434a1fe.mp4,https://libras.cin.ufpe.br/sign/714,132
Sol ,2,https://libras.cin.ufpe.br/storage/videos/20210621054607_60d0fa8f1d7e8.mp4,https://libras.cin.ufpe.br/sign/714,132
Soletrar ,1,https://libras.cin.ufpe.br/storage/videos/20210117054825_6004a299a7ba6.mp4,https://libras.cin.ufpe.br/sign/620,123
Soletrar ,2,https://libras.cin.ufpe.br/storage/videos/20210117054825_6004a299b40dd.mp4,https://libras.cin.ufpe.br/sign/620,123
Soletrar ,3,https://libras.cin.ufpe.br/storage/videos/20210402104954_6067c9c22e51a.mp4,https://libras.cin.ufpe.br/sign/620,123
Solicitação ,3,https://libras.cin.ufpe.br/storage/videos/20210127053253_6011cdf5a81ed.mp4,https://libras.cin.ufpe.br/sign/990,312
Solicitação ,1,https://libras.cin.ufpe.br/storage/videos/20210505041201_6092ee0164267.mp4,https://libras.cin.ufpe.br/sign/990,312
Solicitação ,2,https://libras.cin.ufpe.br/storage/videos/20210621054628_60d0faa427caa.mp4,https://libras.cin.ufpe.br/sign/990,312
Solicitar ,1,https://libras.cin.ufpe.br/storage/videos/20210129122647_6013807762c58.mp4,https://libras.cin.ufpe.br/sign/1328,13
Solicitar ,3,https://libras.cin.ufpe.br/storage/videos/20210623100353_60d3d9f93ad75.mp4,https://libras.cin.ufpe.br/sign/1328,13
Soltar gases ,3,https://libras.cin.ufpe.br/storage/videos/20210210115123_6023f2eb7b97c.mp4,https://libras.cin.ufpe.br/sign/1509,312
Soltar gases ,1,https://libras.cin.ufpe.br/storage/videos/20210505041202_6092ee02592af.mp4,https://libras.cin.ufpe.br/sign/1509,312
Soltar gases ,2,https://libras.cin.ufpe.br/storage/videos/20210621054643_60d0fab398ac8.mp4,https://libras.cin.ufpe.br/sign/1509,312
Solteiro ,1,https://libras.cin.ufpe.br/storage/videos/20201221123757_5fe0c1557078f.mp4,https://libras.cin.ufpe.br/sign/63,123
Solteiro ,2,https://libras.cin.ufpe.br/storage/videos/20201221123757_5fe0c1557b3ae.mp4,https://libras.cin.ufpe.br/sign/63,123
Solteiro ,3,https://libras.cin.ufpe.br/storage/videos/20210329044959_60622f671f15d.mp4,https://libras.cin.ufpe.br/sign/63,123
Solto ,2,https://libras.cin.ufpe.br/storage/videos/20210123124518_600c448e4d635.mp4,https://libras.cin.ufpe.br/sign/694,213
Solto ,1,https://libras.cin.ufpe.br/storage/videos/20210124085749_600e097d2f283.mp4,https://libras.cin.ufpe.br/sign/694,213
Solto ,3,https://libras.cin.ufpe.br/storage/videos/20210403073032_606843c8e5e82.mp4,https://libras.cin.ufpe.br/sign/694,213
Sonho ,1,https://libras.cin.ufpe.br/storage/videos/20210116122354_6003050a2564c.mp4,https://libras.cin.ufpe.br/sign/512,123
Sonho ,2,https://libras.cin.ufpe.br/storage/videos/20210116122354_6003050a32714.mp4,https://libras.cin.ufpe.br/sign/512,123
Sonho ,3,https://libras.cin.ufpe.br/storage/videos/20210402043513_606771f19bf7c.mp4,https://libras.cin.ufpe.br/sign/512,123
Sopa ,3,https://libras.cin.ufpe.br/storage/videos/20210128123648_60123150162e2.mp4,https://libras.cin.ufpe.br/sign/1109,312
Sopa ,1,https://libras.cin.ufpe.br/storage/videos/20210505041204_6092ee043c241.mp4,https://libras.cin.ufpe.br/sign/1109,312
Sopa ,2,https://libras.cin.ufpe.br/storage/videos/20210621043230_60d0e94e1aab7.mp4,https://libras.cin.ufpe.br/sign/1109,312
Sorriso ,3,https://libras.cin.ufpe.br/storage/videos/20210128123719_6012316f690cc.mp4,https://libras.cin.ufpe.br/sign/1110,312
Sorriso ,1,https://libras.cin.ufpe.br/storage/videos/20210202071330_601925ca04386.mp4,https://libras.cin.ufpe.br/sign/1110,312
Sorriso ,2,https://libras.cin.ufpe.br/storage/videos/20210621043244_60d0e95cb58ee.mp4,https://libras.cin.ufpe.br/sign/1110,312
Sorteio ,3,https://libras.cin.ufpe.br/storage/videos/20210128123755_601231931496c.mp4,https://libras.cin.ufpe.br/sign/1111,312
Sorteio ,1,https://libras.cin.ufpe.br/storage/videos/20210202071349_601925ddf2e79.mp4,https://libras.cin.ufpe.br/sign/1111,312
Sorteio ,2,https://libras.cin.ufpe.br/storage/videos/20210621054658_60d0fac28405b.mp4,https://libras.cin.ufpe.br/sign/1111,312
Sortudo ,1,https://libras.cin.ufpe.br/storage/videos/20210117054910_6004a2c672fd3.mp4,https://libras.cin.ufpe.br/sign/621,123
Sortudo ,2,https://libras.cin.ufpe.br/storage/videos/20210117054910_6004a2c67f7c2.mp4,https://libras.cin.ufpe.br/sign/621,123
Sortudo ,3,https://libras.cin.ufpe.br/storage/videos/20210402100505_6067bf41b89a4.mp4,https://libras.cin.ufpe.br/sign/621,123
Sorvete ,1,https://libras.cin.ufpe.br/storage/videos/20210124085818_600e099a103be.mp4,https://libras.cin.ufpe.br/sign/837,132
Sorvete ,3,https://libras.cin.ufpe.br/storage/videos/20210410081054_607187be85e17.mp4,https://libras.cin.ufpe.br/sign/837,132
Sorvete ,2,https://libras.cin.ufpe.br/storage/videos/20210621054713_60d0fad191ad1.mp4,https://libras.cin.ufpe.br/sign/837,132
Sozinho ,1,https://libras.cin.ufpe.br/storage/videos/20201221123436_5fe0c08cacf9d.mp4,https://libras.cin.ufpe.br/sign/62,123
Sozinho ,2,https://libras.cin.ufpe.br/storage/videos/20201221123436_5fe0c08cb6259.mp4,https://libras.cin.ufpe.br/sign/62,123
Sozinho ,3,https://libras.cin.ufpe.br/storage/videos/20210329045002_60622f6a7e6ae.mp4,https://libras.cin.ufpe.br/sign/62,123
Suave ,1,https://libras.cin.ufpe.br/storage/videos/20210116122445_6003053da4fcd.mp4,https://libras.cin.ufpe.br/sign/513,123
Suave ,2,https://libras.cin.ufpe.br/storage/videos/20210116122445_6003053dae90e.mp4,https://libras.cin.ufpe.br/sign/513,123
Suave ,3,https://libras.cin.ufpe.br/storage/videos/20210401090241_6065b661db88f.mp4,https://libras.cin.ufpe.br/sign/513,123
Substituir ,3,https://libras.cin.ufpe.br/storage/videos/20210128040703_60130b5786b75.mp4,https://libras.cin.ufpe.br/sign/1179,312
Substituir ,1,https://libras.cin.ufpe.br/storage/videos/20210501075207_608d32d72ce86.mp4,https://libras.cin.ufpe.br/sign/1179,312
Substituir ,2,https://libras.cin.ufpe.br/storage/videos/20210621043721_60d0ea71d511c.mp4,https://libras.cin.ufpe.br/sign/1179,312
Subtrair ,3,https://libras.cin.ufpe.br/storage/videos/20210128040726_60130b6e3aabf.mp4,https://libras.cin.ufpe.br/sign/1180,312
Subtrair ,1,https://libras.cin.ufpe.br/storage/videos/20210501075222_608d32e63f45d.mp4,https://libras.cin.ufpe.br/sign/1180,312
Subtrair ,2,https://libras.cin.ufpe.br/storage/videos/20210621043816_60d0eaa8547ba.mp4,https://libras.cin.ufpe.br/sign/1180,312
Sucesso ,1,https://libras.cin.ufpe.br/storage/videos/20201222041822_5fe2467e5164e.mp4,https://libras.cin.ufpe.br/sign/186,132
Sucesso ,3,https://libras.cin.ufpe.br/storage/videos/20210329045006_60622f6e1169f.mp4,https://libras.cin.ufpe.br/sign/186,132
Sucesso ,2,https://libras.cin.ufpe.br/storage/videos/20210621043822_60d0eaaed4384.mp4,https://libras.cin.ufpe.br/sign/186,132
Suficiente ,1,https://libras.cin.ufpe.br/storage/videos/20210117054947_6004a2eb7b560.mp4,https://libras.cin.ufpe.br/sign/622,123
Suficiente ,2,https://libras.cin.ufpe.br/storage/videos/20210117054947_6004a2eb84a98.mp4,https://libras.cin.ufpe.br/sign/622,123
Suficiente ,3,https://libras.cin.ufpe.br/storage/videos/20210402061237_606788c50ade9.mp4,https://libras.cin.ufpe.br/sign/622,123
Sugerir ,3,https://libras.cin.ufpe.br/storage/videos/20210127053359_6011ce37b125b.mp4,https://libras.cin.ufpe.br/sign/993,312
Sugerir ,1,https://libras.cin.ufpe.br/storage/videos/20210210080939_6023bef356156.mp4,https://libras.cin.ufpe.br/sign/993,312
Sugerir ,2,https://libras.cin.ufpe.br/storage/videos/20210621054728_60d0fae0aca4c.mp4,https://libras.cin.ufpe.br/sign/993,312
Sujo ,1,https://libras.cin.ufpe.br/storage/videos/20210116122533_6003056daea7a.mp4,https://libras.cin.ufpe.br/sign/514,123
Sujo ,2,https://libras.cin.ufpe.br/storage/videos/20210116122533_6003056db9528.mp4,https://libras.cin.ufpe.br/sign/514,123
Sujo ,3,https://libras.cin.ufpe.br/storage/videos/20210401041103_60661ac727b4a.mp4,https://libras.cin.ufpe.br/sign/514,123
Sul ,3,https://libras.cin.ufpe.br/storage/videos/20210128123814_601231a6b03b4.mp4,https://libras.cin.ufpe.br/sign/1112,312
Sul ,1,https://libras.cin.ufpe.br/storage/videos/20210505051641_6092fd29a4778.mp4,https://libras.cin.ufpe.br/sign/1112,312
Sul ,2,https://libras.cin.ufpe.br/storage/videos/20210621043817_60d0eaa980cc6.mp4,https://libras.cin.ufpe.br/sign/1112,312
Sumir ,1,https://libras.cin.ufpe.br/storage/videos/20210116122621_6003059db1d1a.mp4,https://libras.cin.ufpe.br/sign/515,123
Sumir ,2,https://libras.cin.ufpe.br/storage/videos/20210116122621_6003059dbec8a.mp4,https://libras.cin.ufpe.br/sign/515,123
Sumir ,3,https://libras.cin.ufpe.br/storage/videos/20210401044613_60662305ebf2f.mp4,https://libras.cin.ufpe.br/sign/515,123
Suor ,1,https://libras.cin.ufpe.br/storage/videos/20210123055900_600c8e14d1b70.mp4,https://libras.cin.ufpe.br/sign/715,132
Suor ,3,https://libras.cin.ufpe.br/storage/videos/20210128040748_60130b84a20d4.mp4,https://libras.cin.ufpe.br/sign/715,132
Suor ,2,https://libras.cin.ufpe.br/storage/videos/20210621043830_60d0eab636a98.mp4,https://libras.cin.ufpe.br/sign/715,132
Superficie lisa ,1,https://libras.cin.ufpe.br/storage/videos/20210123055924_600c8e2c3d9cc.mp4,https://libras.cin.ufpe.br/sign/716,123
Superficie lisa ,2,https://libras.cin.ufpe.br/storage/videos/20210621054746_60d0faf256a48.mp4,https://libras.cin.ufpe.br/sign/716,123
Superficie lisa ,3,https://libras.cin.ufpe.br/storage/videos/20210623100420_60d3da1453242.mp4,https://libras.cin.ufpe.br/sign/716,123
Superfície plana ,1,https://libras.cin.ufpe.br/storage/videos/20210210072311_6023b40f7ceac.mp4,https://libras.cin.ufpe.br/sign/717,123
Superfície plana ,2,https://libras.cin.ufpe.br/storage/videos/20210621043855_60d0eacf9619e.mp4,https://libras.cin.ufpe.br/sign/717,123
Superfície plana ,3,https://libras.cin.ufpe.br/storage/videos/20210623100443_60d3da2bc33d3.mp4,https://libras.cin.ufpe.br/sign/717,123
Superior ,1,https://libras.cin.ufpe.br/storage/videos/20201221013112_5fe0cdd0944bd.mp4,https://libras.cin.ufpe.br/sign/76,123
Superior ,2,https://libras.cin.ufpe.br/storage/videos/20201221013112_5fe0cdd0994de.mp4,https://libras.cin.ufpe.br/sign/76,123
Superior ,3,https://libras.cin.ufpe.br/storage/videos/20210128063923_60132f0b8a235.mp4,https://libras.cin.ufpe.br/sign/76,123
Supervisionar ,1,https://libras.cin.ufpe.br/storage/videos/20201222035916_5fe242046cb88.mp4,https://libras.cin.ufpe.br/sign/180,123
Supervisionar ,2,https://libras.cin.ufpe.br/storage/videos/20201222035916_5fe24204863bb.mp4,https://libras.cin.ufpe.br/sign/180,123
Supervisionar ,3,https://libras.cin.ufpe.br/storage/videos/20210329045009_60622f710505d.mp4,https://libras.cin.ufpe.br/sign/180,123
Surdo ,1,https://libras.cin.ufpe.br/storage/videos/20201221034339_5fe0ecdb0bd0a.mp4,https://libras.cin.ufpe.br/sign/131,123
Surdo ,2,https://libras.cin.ufpe.br/storage/videos/20201224070215_5fe46727a0934.mp4,https://libras.cin.ufpe.br/sign/131,123
Surdo ,3,https://libras.cin.ufpe.br/storage/videos/20210401100644_6065c564215a4.mp4,https://libras.cin.ufpe.br/sign/131,123
Surgir ,1,https://libras.cin.ufpe.br/storage/videos/20210116122727_600305df6b0e8.mp4,https://libras.cin.ufpe.br/sign/516,123
Surgir ,2,https://libras.cin.ufpe.br/storage/videos/20210116122727_600305df75170.mp4,https://libras.cin.ufpe.br/sign/516,123
Surgir ,3,https://libras.cin.ufpe.br/storage/videos/20210401044629_60662315b98bb.mp4,https://libras.cin.ufpe.br/sign/516,123
Surpresa ,1,https://libras.cin.ufpe.br/storage/videos/20201221114510_5fe15db688a94.mp4,https://libras.cin.ufpe.br/sign/151,123
Surpresa ,2,https://libras.cin.ufpe.br/storage/videos/20201221114510_5fe15db6933da.mp4,https://libras.cin.ufpe.br/sign/151,123
Surpresa ,3,https://libras.cin.ufpe.br/storage/videos/20210329045438_6062307e93352.mp4,https://libras.cin.ufpe.br/sign/151,123
Suspeito ,1,https://libras.cin.ufpe.br/storage/videos/20210123060014_600c8e5e00084.mp4,https://libras.cin.ufpe.br/sign/718,123
Suspeito ,2,https://libras.cin.ufpe.br/storage/videos/20210621043916_60d0eae4d6312.mp4,https://libras.cin.ufpe.br/sign/718,123
Suspeito ,3,https://libras.cin.ufpe.br/storage/videos/20210623100502_60d3da3e8a532.mp4,https://libras.cin.ufpe.br/sign/718,123
Suspender (interrromper) ,1,https://libras.cin.ufpe.br/storage/videos/20210126072238_6010962e86eb0.mp4,https://libras.cin.ufpe.br/sign/882,132
Suspender (interrromper) ,3,https://libras.cin.ufpe.br/storage/videos/20210410081116_607187d485257.mp4,https://libras.cin.ufpe.br/sign/882,132
Suspender (interrromper) ,2,https://libras.cin.ufpe.br/storage/videos/20210621053625_60d0f8492b465.mp4,https://libras.cin.ufpe.br/sign/882,132
Sussurro ,3,https://libras.cin.ufpe.br/storage/videos/20210128064128_60132f882ec42.mp4,https://libras.cin.ufpe.br/sign/1303,312
Sussurro ,1,https://libras.cin.ufpe.br/storage/videos/20210505113125_6092ac3d3abae.mp4,https://libras.cin.ufpe.br/sign/1303,312
Sussurro ,2,https://libras.cin.ufpe.br/storage/videos/20210621043936_60d0eaf8a3bae.mp4,https://libras.cin.ufpe.br/sign/1303,312
Sutiã ,2,https://libras.cin.ufpe.br/storage/videos/20201224055110_5fe4ff3e247d9.mp4,https://libras.cin.ufpe.br/sign/328,213
Sutiã ,1,https://libras.cin.ufpe.br/storage/videos/20201229022319_5feb660739288.mp4,https://libras.cin.ufpe.br/sign/328,213
Sutiã ,3,https://libras.cin.ufpe.br/storage/videos/20210331035703_6064c5ff3b284.mp4,https://libras.cin.ufpe.br/sign/328,213
Tabela ,3,https://libras.cin.ufpe.br/storage/videos/20210128040807_60130b97c7158.mp4,https://libras.cin.ufpe.br/sign/1181,312
Tabela ,1,https://libras.cin.ufpe.br/storage/videos/20210501075335_608d332f2149c.mp4,https://libras.cin.ufpe.br/sign/1181,312
Tabela ,2,https://libras.cin.ufpe.br/storage/videos/20210621043953_60d0eb09520bf.mp4,https://libras.cin.ufpe.br/sign/1181,312
Talvez ,1,https://libras.cin.ufpe.br/storage/videos/20210203015315_601ad4fbb2c04.mp4,https://libras.cin.ufpe.br/sign/1424,132
Talvez ,3,https://libras.cin.ufpe.br/storage/videos/20210411090542_6072e61660843.mp4,https://libras.cin.ufpe.br/sign/1424,132
Talvez ,2,https://libras.cin.ufpe.br/storage/videos/20210621053700_60d0f86caa08f.mp4,https://libras.cin.ufpe.br/sign/1424,132
Tamanho ,1,https://libras.cin.ufpe.br/storage/videos/20210126072300_601096444310a.mp4,https://libras.cin.ufpe.br/sign/883,132
Tamanho ,3,https://libras.cin.ufpe.br/storage/videos/20210411090554_6072e62272192.mp4,https://libras.cin.ufpe.br/sign/883,132
Tamanho ,2,https://libras.cin.ufpe.br/storage/videos/20210621044008_60d0eb18d1fa1.mp4,https://libras.cin.ufpe.br/sign/883,132
Também ,3,https://libras.cin.ufpe.br/storage/videos/20210128123841_601231c151347.mp4,https://libras.cin.ufpe.br/sign/1113,312
Também ,1,https://libras.cin.ufpe.br/storage/videos/20210505041205_6092ee05e5642.mp4,https://libras.cin.ufpe.br/sign/1113,312
Também ,2,https://libras.cin.ufpe.br/storage/videos/20210621044029_60d0eb2d79bdb.mp4,https://libras.cin.ufpe.br/sign/1113,312
Tarde ,1,https://libras.cin.ufpe.br/storage/videos/20201221023241_5fe0dc399f605.mp4,https://libras.cin.ufpe.br/sign/99,123
Tarde ,2,https://libras.cin.ufpe.br/storage/videos/20201221023241_5fe0dc39aa56b.mp4,https://libras.cin.ufpe.br/sign/99,123
Tarde ,3,https://libras.cin.ufpe.br/storage/videos/20210329045458_606230928e641.mp4,https://libras.cin.ufpe.br/sign/99,123
Tatuagem ,3,https://libras.cin.ufpe.br/storage/videos/20210128040832_60130bb01975e.mp4,https://libras.cin.ufpe.br/sign/1182,312
Tatuagem ,1,https://libras.cin.ufpe.br/storage/videos/20210501075355_608d33438ee7f.mp4,https://libras.cin.ufpe.br/sign/1182,312
Tatuagem ,2,https://libras.cin.ufpe.br/storage/videos/20210621053700_60d0f86cdcf28.mp4,https://libras.cin.ufpe.br/sign/1182,312
Técnico ,2,https://libras.cin.ufpe.br/storage/videos/20201224055200_5fe4ff70a87ee.mp4,https://libras.cin.ufpe.br/sign/329,213
Técnico ,1,https://libras.cin.ufpe.br/storage/videos/20201229022404_5feb66344632d.mp4,https://libras.cin.ufpe.br/sign/329,213
Técnico ,3,https://libras.cin.ufpe.br/storage/videos/20210331041023_6064c91f7574e.mp4,https://libras.cin.ufpe.br/sign/329,213
Teimoso ,1,https://libras.cin.ufpe.br/storage/videos/20210116123024_600306906375c.mp4,https://libras.cin.ufpe.br/sign/517,123
Teimoso ,2,https://libras.cin.ufpe.br/storage/videos/20210209055650_6022f712a0c02.mp4,https://libras.cin.ufpe.br/sign/517,123
Teimoso ,3,https://libras.cin.ufpe.br/storage/videos/20210401104713_6065cee13a0b4.mp4,https://libras.cin.ufpe.br/sign/517,123
Telefone ,3,https://libras.cin.ufpe.br/storage/videos/20210128040852_60130bc4e8f28.mp4,https://libras.cin.ufpe.br/sign/1183,312
Telefone ,1,https://libras.cin.ufpe.br/storage/videos/20210501075410_608d33527f4b8.mp4,https://libras.cin.ufpe.br/sign/1183,312
Telefone ,2,https://libras.cin.ufpe.br/storage/videos/20210621044039_60d0eb3740a50.mp4,https://libras.cin.ufpe.br/sign/1183,312
Telescópio ,3,https://libras.cin.ufpe.br/storage/videos/20210128040917_60130bdd1162e.mp4,https://libras.cin.ufpe.br/sign/1184,312
Telescópio ,1,https://libras.cin.ufpe.br/storage/videos/20210501075428_608d3364281f2.mp4,https://libras.cin.ufpe.br/sign/1184,312
Telescópio ,2,https://libras.cin.ufpe.br/storage/videos/20210621044055_60d0eb47a01f4.mp4,https://libras.cin.ufpe.br/sign/1184,312
Temperatura ,3,https://libras.cin.ufpe.br/storage/videos/20210128064149_60132f9d1a86b.mp4,https://libras.cin.ufpe.br/sign/1304,312
Temperatura ,1,https://libras.cin.ufpe.br/storage/videos/20210505041208_6092ee08693d7.mp4,https://libras.cin.ufpe.br/sign/1304,312
Temperatura ,2,https://libras.cin.ufpe.br/storage/videos/20210621044111_60d0eb570bba8.mp4,https://libras.cin.ufpe.br/sign/1304,312
Tempo ,3,https://libras.cin.ufpe.br/storage/videos/20210128064206_60132faebbeb3.mp4,https://libras.cin.ufpe.br/sign/1305,312
Tempo ,1,https://libras.cin.ufpe.br/storage/videos/20210505041211_6092ee0b12ce9.mp4,https://libras.cin.ufpe.br/sign/1305,312
Tempo ,2,https://libras.cin.ufpe.br/storage/videos/20210621044129_60d0eb6940486.mp4,https://libras.cin.ufpe.br/sign/1305,312
Tentado ,1,https://libras.cin.ufpe.br/storage/videos/20210501075506_608d338a6feb1.mp4,https://libras.cin.ufpe.br/sign/1550,123
Tentado ,2,https://libras.cin.ufpe.br/storage/videos/20210621044144_60d0eb78818d9.mp4,https://libras.cin.ufpe.br/sign/1550,123
Tentado ,3,https://libras.cin.ufpe.br/storage/videos/20210623100520_60d3da50705ac.mp4,https://libras.cin.ufpe.br/sign/1550,123
Teoria ,3,https://libras.cin.ufpe.br/storage/videos/20210128040941_60130bf59ea39.mp4,https://libras.cin.ufpe.br/sign/1185,312
Teoria ,1,https://libras.cin.ufpe.br/storage/videos/20210501075538_608d33aa01061.mp4,https://libras.cin.ufpe.br/sign/1185,312
Teoria ,2,https://libras.cin.ufpe.br/storage/videos/20210621044156_60d0eb846c237.mp4,https://libras.cin.ufpe.br/sign/1185,312
Ter ,1,https://libras.cin.ufpe.br/storage/videos/20210124085858_600e09c2cf418.mp4,https://libras.cin.ufpe.br/sign/838,132
Ter ,3,https://libras.cin.ufpe.br/storage/videos/20210410081137_607187e90fc19.mp4,https://libras.cin.ufpe.br/sign/838,132
Ter ,2,https://libras.cin.ufpe.br/storage/videos/20210621044210_60d0eb923068d.mp4,https://libras.cin.ufpe.br/sign/838,132
Terça-feira ,3,https://libras.cin.ufpe.br/storage/videos/20210128041000_60130c081bb0d.mp4,https://libras.cin.ufpe.br/sign/1186,31
Terça-feira ,1,https://libras.cin.ufpe.br/storage/videos/20210505113123_6092ac3bf16bb.mp4,https://libras.cin.ufpe.br/sign/1186,31
Terminar ,1,https://libras.cin.ufpe.br/storage/videos/20210117055021_6004a30dccaa5.mp4,https://libras.cin.ufpe.br/sign/623,123
Terminar ,2,https://libras.cin.ufpe.br/storage/videos/20210117055021_6004a30dd82d2.mp4,https://libras.cin.ufpe.br/sign/623,123
Terminar ,3,https://libras.cin.ufpe.br/storage/videos/20210402105008_6067c9d0a01e1.mp4,https://libras.cin.ufpe.br/sign/623,123
Termômetro ,3,https://libras.cin.ufpe.br/storage/videos/20210128041039_60130c2fa5ace.mp4,https://libras.cin.ufpe.br/sign/1187,312
Termômetro ,1,https://libras.cin.ufpe.br/storage/videos/20210501075555_608d33bb7b267.mp4,https://libras.cin.ufpe.br/sign/1187,312
Termômetro ,2,https://libras.cin.ufpe.br/storage/videos/20210621044225_60d0eba156311.mp4,https://libras.cin.ufpe.br/sign/1187,312
Terra (planeta) ,1,https://libras.cin.ufpe.br/storage/videos/20210117055104_6004a3384d181.mp4,https://libras.cin.ufpe.br/sign/624,123
Terra (planeta) ,2,https://libras.cin.ufpe.br/storage/videos/20210117055104_6004a3385812a.mp4,https://libras.cin.ufpe.br/sign/624,123
Terra (planeta) ,3,https://libras.cin.ufpe.br/storage/videos/20210401092150_6065bade81529.mp4,https://libras.cin.ufpe.br/sign/624,123
Testa ,2,https://libras.cin.ufpe.br/storage/videos/20210123124544_600c44a83bf46.mp4,https://libras.cin.ufpe.br/sign/695,213
Testa ,1,https://libras.cin.ufpe.br/storage/videos/20210124085928_600e09e07c214.mp4,https://libras.cin.ufpe.br/sign/695,213
Testa ,3,https://libras.cin.ufpe.br/storage/videos/20210808033653_6110244556579.mp4,https://libras.cin.ufpe.br/sign/695,213
Teste ,3,https://libras.cin.ufpe.br/storage/videos/20210128041051_60130c3b87792.mp4,https://libras.cin.ufpe.br/sign/1188,312
