label,video_url,signer_number,scraped_label,scraped_video_url,sign_variant,signer_number,video_url_root,video_url_ext,number_in_label
TODA-HORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODA-HORA.mp4,1,TODA-HORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODA-HORA.mp4,1,1,videos,mp4,False
TODA-VEZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODA-VEZ.mp4,1,TODA-VEZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODA-VEZ.mp4,1,1,videos,mp4,False
TODO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODO.mp4,1,TODO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODO.mp4,1,1,videos,mp4,False
TODO-DIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODO-DIA.mp4,1,TODO-DIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODO-DIA.mp4,1,1,videos,mp4,False
TODOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODOS.mp4,1,TODOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODOS.mp4,1,1,videos,mp4,False
TODOS-NÍVEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODOS-N%C3%8DVEL.mp4,1,TODOS-NÍVEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODOS-N%C3%8DVEL.mp4,1,1,videos,mp4,False
TOLEDO-PR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOLEDO-PR.mp4,1,TOLEDO-PR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOLEDO-PR.mp4,1,1,videos,mp4,False
TOMADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOMADA.mp4,1,TOMADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOMADA.mp4,1,1,videos,mp4,False
TOMAR-BANHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOMAR-BANHO.mp4,1,TOMAR-BANHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOMAR-BANHO.mp4,1,1,videos,mp4,False
TOMATE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOMATE.mp4,1,TOMATE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOMATE.mp4,1,1,videos,mp4,False
TONTEAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TONTEAR.mp4,1,TONTEAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TONTEAR.mp4,1,1,videos,mp4,False
TORCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TORCER.mp4,1,TORCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TORCER.mp4,1,1,videos,mp4,False
TOSSE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOSSE.mp4,1,TOSSE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOSSE.mp4,1,1,videos,mp4,False
TOTAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOTAL.mp4,1,TOTAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOTAL.mp4,1,1,videos,mp4,False
TOTÓ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOT%C3%93.mp4,1,TOTÓ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TOT%C3%93.mp4,1,1,videos,mp4,False
TRABALHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRABALHAR.mp4,1,TRABALHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRABALHAR.mp4,1,1,videos,mp4,False
TRADIÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRADI%C3%87%C3%83O.mp4,1,TRADIÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRADI%C3%87%C3%83O.mp4,1,1,videos,mp4,False
TRADUÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRADU%C3%87%C3%83O.mp4,1,TRADUÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRADU%C3%87%C3%83O.mp4,1,1,videos,mp4,False
TRAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAIR.mp4,1,TRAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAIR.mp4,1,1,videos,mp4,False
TRAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAIR2.mp4,1,TRAIR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAIR2.mp4,2,1,videos,mp4,True
TRANÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAN%C3%87A.mp4,1,TRANÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAN%C3%87A.mp4,1,1,videos,mp4,False
TRANSCREVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSCREVER.mp4,1,TRANSCREVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSCREVER.mp4,1,1,videos,mp4,False
TRANSCRIÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSCRI%C3%87%C3%83O.mp4,1,TRANSCRIÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSCRI%C3%87%C3%83O.mp4,1,1,videos,mp4,False
TRANSEXUAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSEXUAL.mp4,1,TRANSEXUAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSEXUAL.mp4,1,1,videos,mp4,False
TRANSEXUAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSEXUAL2.mp4,1,TRANSEXUAL-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSEXUAL2.mp4,2,1,videos,mp4,True
TRANSEXUAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSEXUAL3.mp4,1,TRANSEXUAL-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSEXUAL3.mp4,3,1,videos,mp4,True
TRANSFERIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSFERIR.mp4,1,TRANSFERIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRANSFERIR.mp4,1,1,videos,mp4,False
TRÂNSITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%82NSITO.mp4,1,TRÂNSITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%82NSITO.mp4,1,1,videos,mp4,False
TRATAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRATAR.mp4,1,TRATAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRATAR.mp4,1,1,videos,mp4,False
TRAUMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAUMA.mp4,1,TRAUMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAUMA.mp4,1,1,videos,mp4,False
TRAVESTI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAVESTI.mp4,1,TRAVESTI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAVESTI.mp4,1,1,videos,mp4,False
TRAZER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAZER.mp4,1,TRAZER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRAZER.mp4,1,1,videos,mp4,False
TREINAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREINAR.mp4,1,TREINAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREINAR.mp4,1,1,videos,mp4,False
TREM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREM.mp4,1,TREM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREM.mp4,1,1,videos,mp4,False
TREM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREM2.mp4,1,TREM-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREM2.mp4,2,1,videos,mp4,True
TREMER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREMER.mp4,1,TREMER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TREMER.mp4,1,1,videos,mp4,False
TRÊS-DIAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%8AS-DIAS.mp4,1,TRÊS-DIAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%8AS-DIAS.mp4,1,1,videos,mp4,False
TRÊS-VEZES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%8AS-VEZES.mp4,1,TRÊS-VEZES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%8AS-VEZES.mp4,1,1,videos,mp4,False
TRÊS-VEZES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%8AS-VEZES2.mp4,1,TRÊS-VEZES-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TR%C3%8AS-VEZES2.mp4,2,1,videos,mp4,True
TRIÂNGULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRI%C3%82NGULO.mp4,1,TRIÂNGULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRI%C3%82NGULO.mp4,1,1,videos,mp4,False
TRIÂNGULO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRI%C3%82NGULO2.mp4,1,TRIÂNGULO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRI%C3%82NGULO2.mp4,2,1,videos,mp4,True
TRIBO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIBO.mp4,1,TRIBO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIBO.mp4,1,1,videos,mp4,False
TRIBUNAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIBUNAL.mp4,1,TRIBUNAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIBUNAL.mp4,1,1,videos,mp4,False
TRICÔ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIC%C3%94.mp4,1,TRICÔ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIC%C3%94.mp4,1,1,videos,mp4,False
TRIGÊMEOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIG%C3%8AMEOS.mp4,1,TRIGÊMEOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIG%C3%8AMEOS.mp4,1,1,videos,mp4,False
TRILHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRILHA.mp4,1,TRILHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRILHA.mp4,1,1,videos,mp4,False
TRILÍNGUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIL%C3%8DNGUE.mp4,1,TRILÍNGUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIL%C3%8DNGUE.mp4,1,1,videos,mp4,False
TRIMESTRE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIMESTRE.mp4,1,TRIMESTRE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIMESTRE.mp4,1,1,videos,mp4,False
TRIPLO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIPLO.mp4,1,TRIPLO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRIPLO.mp4,1,1,videos,mp4,False
TRISTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRISTE.mp4,1,TRISTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TRISTE.mp4,1,1,videos,mp4,False
TROCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR.mp4,1,TROCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR.mp4,1,1,videos,mp4,False
TROCAR-TURNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR-TURNO.mp4,1,TROCAR-TURNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR-TURNO.mp4,1,1,videos,mp4,False
TROCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR2.mp4,1,TROCAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR2.mp4,2,1,videos,mp4,True
TROCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR3.mp4,1,TROCAR-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROCAR3.mp4,3,1,videos,mp4,True
TROFÉU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROF%C3%89U.mp4,1,TROFÉU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TROF%C3%89U.mp4,1,1,videos,mp4,False
TUBARÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUBAR%C3%83O.mp4,1,TUBARÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUBAR%C3%83O.mp4,1,1,videos,mp4,False
TUCANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUCANO.mp4,1,TUCANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUCANO.mp4,1,1,videos,mp4,False
TUDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUDO.mp4,1,TUDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUDO.mp4,1,1,videos,mp4,False
TURISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TURISMO.mp4,1,TURISMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TURISMO.mp4,1,1,videos,mp4,False
TUTOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUTOR.mp4,1,TUTOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TUTOR.mp4,1,1,videos,mp4,False
TWITTER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TWITTER.mp4,1,TWITTER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TWITTER.mp4,1,1,videos,mp4,False
TÁXI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/T%C3%81XI3.mp4,1,TÁXI-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/T%C3%81XI3.mp4,3,1,videos,mp4,True
TÁXI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/T%C3%81XI4.mp4,1,TÁXI-4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/T%C3%81XI4.mp4,4,1,videos,mp4,True
TODO-DIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODO-DIA2.mp4,1,TODO-DIA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/TODO-DIA2.mp4,2,1,videos,mp4,True
TRÊS,https://objetos.sites.ufsc.br/libras/gerais/xn3R2OFY8NFVyZ80bOsaFbvCn2p1oom81mXzCQEA.mov,1,TRÊS,https://objetos.sites.ufsc.br/libras/gerais/xn3R2OFY8NFVyZ80bOsaFbvCn2p1oom81mXzCQEA.mov,1,1,objetos,mov,False
TRÊS,https://objetos.sites.ufsc.br/libras/gerais/hOfvIhQkeeyIHnTUDJaqyG0ChWmJ8ptACtbPjuaN.mov,1,TRÊS-2,https://objetos.sites.ufsc.br/libras/gerais/hOfvIhQkeeyIHnTUDJaqyG0ChWmJ8ptACtbPjuaN.mov,2,1,objetos,mov,True
UNHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UNHA.mp4,1,UNHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UNHA.mp4,1,1,videos,mp4,False
UBER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UBER.mp4,1,UBER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UBER.mp4,1,1,videos,mp4,False
UBER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UBER2.mp4,1,UBER-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UBER2.mp4,2,1,videos,mp4,True
UBERABA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UBERABA-MG.mp4,1,UBERABA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UBERABA-MG.mp4,1,1,videos,mp4,False
UBERLÂNDIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UBERL%C3%82NDIA-MG.mp4,1,UBERLÂNDIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UBERL%C3%82NDIA-MG.mp4,1,1,videos,mp4,False
UCRÂNIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UCR%C3%82NIA.mp4,1,UCRÂNIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UCR%C3%82NIA.mp4,1,1,videos,mp4,False
UNIFAP,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFAM.mp4,1,UNIFAP,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFAM.mp4,1,1,videos,mp4,False
UFC,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFC.mp4,1,UFC,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFC.mp4,1,1,videos,mp4,False
UFES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFES.mp4,1,UFES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFES.mp4,1,1,videos,mp4,False
UFFS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFFS.mp4,1,UFFS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFFS.mp4,1,1,videos,mp4,False
UFJF,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFJF.mp4,1,UFJF,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFJF.mp4,1,1,videos,mp4,False
UFOP,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFOP.mp4,1,UFOP,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFOP.mp4,1,1,videos,mp4,False
UFPE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFPE.mp4,1,UFPE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFPE.mp4,1,1,videos,mp4,False
UFPR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFPR.mp4,1,UFPR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFPR.mp4,1,1,videos,mp4,False
UFRGS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFRGS.mp4,1,UFRGS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFRGS.mp4,1,1,videos,mp4,False
UFRJ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFRJ.mp4,1,UFRJ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFRJ.mp4,1,1,videos,mp4,False
UFRN,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFRN.mp4,1,UFRN,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFRN.mp4,1,1,videos,mp4,False
UFSC,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFSC.mp4,1,UFSC,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UFSC.mp4,1,1,videos,mp4,False
UGANDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UGANDA.mp4,1,UGANDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UGANDA.mp4,1,1,videos,mp4,False
UÍSQUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/U%C3%8DSQUE.mp4,1,UÍSQUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/U%C3%8DSQUE.mp4,1,1,videos,mp4,False
ULBRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ULBRA.mp4,1,ULBRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ULBRA.mp4,1,1,videos,mp4,False
ÚLTIMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%9ALTIMO.mp4,1,ÚLTIMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%9ALTIMO.mp4,1,1,videos,mp4,False
ULTRASSONOGRAFIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ULTRASSONOGRAFIA.mp4,1,ULTRASSONOGRAFIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ULTRASSONOGRAFIA.mp4,1,1,videos,mp4,False
UMBANDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UMBANDA.mp4,1,UMBANDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UMBANDA.mp4,1,1,videos,mp4,False
UMBIGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UMBIGO.mp4,1,UMBIGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UMBIGO.mp4,1,1,videos,mp4,False
UNB,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UNB.mp4,1,UNB,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UNB.mp4,1,1,videos,mp4,False
UNÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UN%C3%87%C3%83O.mp4,1,UNÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UN%C3%87%C3%83O.mp4,1,1,videos,mp4,False
UNÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UN%C3%87%C3%83O2.mp4,1,UNÇÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UN%C3%87%C3%83O2.mp4,2,1,videos,mp4,True
ÚNICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%9ANICO.mp4,1,ÚNICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/%C3%9ANICO.mp4,1,1,videos,mp4,False
UNICÓRNIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UNIC%C3%93RNIO.mp4,1,UNICÓRNIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UNIC%C3%93RNIO.mp4,1,1,videos,mp4,False
UNIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UNIR.mp4,1,UNIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UNIR.mp4,1,1,videos,mp4,False
UNIVERSIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UNIVERSIDADE.mp4,1,UNIVERSIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UNIVERSIDADE.mp4,1,1,videos,mp4,False
URBANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URBANO.mp4,1,URBANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URBANO.mp4,1,1,videos,mp4,False
URGENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URGENTE.mp4,1,URGENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URGENTE.mp4,1,1,videos,mp4,False
URGENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URGENTE2.mp4,1,URGENTE-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URGENTE2.mp4,2,1,videos,mp4,True
URSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URSO.mp4,1,URSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URSO.mp4,1,1,videos,mp4,False
URUBICI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUBICI-SC.mp4,1,URUBICI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUBICI-SC.mp4,1,1,videos,mp4,False
URUBICI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUBICI-SC2.mp4,1,URUBICI-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUBICI-SC2.mp4,2,1,videos,mp4,True
URUBU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUBU.mp4,1,URUBU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUBU.mp4,1,1,videos,mp4,False
URUGUAI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUGUAI.mp4,1,URUGUAI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUGUAI.mp4,1,1,videos,mp4,False
URUGUAI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUGUAI2.mp4,1,URUGUAI-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUGUAI2.mp4,2,1,videos,mp4,True
URUGUAIANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUGUAIANA-RS.mp4,1,URUGUAIANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/URUGUAIANA-RS.mp4,1,1,videos,mp4,False
USAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/USAR.mp4,1,USAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/USAR.mp4,1,1,videos,mp4,False
USAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/USAR2.mp4,1,USAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/USAR2.mp4,2,1,videos,mp4,True
UVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UVA.mp4,1,UVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/UVA.mp4,1,1,videos,mp4,False
UM,https://objetos.sites.ufsc.br/libras/gerais/vR2OUdLALhzzsdJTvSWkUupcsbbcl22nV29XRVhv.mov,1,UM,https://objetos.sites.ufsc.br/libras/gerais/vR2OUdLALhzzsdJTvSWkUupcsbbcl22nV29XRVhv.mov,1,1,objetos,mov,False
VAI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/VAI2.mp4,1,VAI-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/VAI2.mp4,2,1,videos,mp4,True
